State,County,FIPS State,FIPS County,N of CDC Rows,Population2010,Lack Health Insurance,Arthritis,Binge Drinking,High Blood Pressure,Take Blood Pressure Meds,Cancer Excl Skin Cancer,Asthma,Corornary Heart Disease,Routine Checkup,Cholesterol Screening,Colon Screening,COPD,Core Med Services Male,Core Med Services Female,Smoking CDC,Dental Visits,Diabetes CDC,High Cholesterol,Kidney Disease,No Leisure Physical Activities,Mammography CDC,Poor Mental Health,Obesity CDC,Pap Test,Poor Physical Health,Sleep Less Than 7 Hrs,Stroke,Teeth Lost,% Low Birth Rate,% Smokers,% Obese,Food Environment Index,% Excessive Drinking,Teen Birth Rate,Primary Care Physician Rate,Dentist Rate,% Receiving HbA1c,% Mammography,% Unemployed,% Children in Poverty,Association Rate,Air Polution,Diabetes Prevalence,% Food Insecure,% Limited Access,Drug Overdose Mortality Rate,Household Income,Population,% < 18,% 65 and over,% Female,% Rural
Ohio,Cuyahoga,39,39035,197,478415,15.39691356,29.82817031,14.52415622,39.46955551,80.04650251,5.965979746,11.48137914,8.269492386,75.14871628,70.49655153,54.83368017,10.16510373,28.92467899,24.82127295,28.48313222,54.03981251,15.15688283,35.96037436,4.005333236,34.59681636,77.40359604,15.99180649,37.54314685,82.16279423,16.78067326,41.26394616,5.164384896,29.17067901,10.58793099,20.62183686,29.9,7,16.8423928,30.34457545,111.31273,102.13295,83.78261621,64.66625078,5.447653743,26.4,9.315872575,12.9,11.6,235200,4.292037559,30.6499082,46703,1249352,21.19090537,17.16201679,52.33713157,0.581741428
Ohio,Delaware,39,39041,2,7245,6.793015873,15.91047619,22.09650794,20.87269841,67.40761905,4.058730159,8.044761905,2.755238095,72.36920635,75.49301587,66.69365079,3.548253968,44.34888889,37.21396825,15.82380952,77.82793651,5.203492063,25.12095238,1.551746032,17.38952381,81.34825397,10.48603175,25.27206349,86.64126984,7.293015873,33.83079365,1.351746032,8.244761905,6.187624751,13.60697561,27.3,8.9,20.5056449,8.341477828,134.18785,57.51719,89.54041204,66.015625,3.538703666,4.7,8.445027019,11.9,8.8,16210,3.109161785,7.431873057,102990,196463,27.06209312,12.53874775,50.49754916,19.31015877
Ohio,Fairfield,39,39045,2,9666,9.723856818,20.41394579,19.57506725,26.01313884,70.17695013,3.925470722,9.762197393,3.37533623,72.96273536,71.99008897,61.45121043,4.787668115,32.33887854,31.22654666,21.36165942,67.25228636,7.800268984,25.75147941,1.937533623,23.56165942,81.87479826,12.86192841,36.1241258,86.06246638,9.637533623,41.52385682,1.937533623,13.17372233,7.695622199,19.08264663,32.2,8,18.58404186,21.79960261,65.38624,48.49374,88.29431438,62.96758105,4.229479631,13,10.23723978,11.7,11.2,18940,5.489841866,13.64478659,65198,152597,23.96770579,15.19426987,50.23886446,34.71222529
Ohio,Franklin,39,39049,226,770021,11.34230196,22.67315969,18.73313728,30.36507108,72.32037828,5.156877929,10.17912278,5.420557232,72.46171403,70.76681558,61.17285801,7.019452327,30.02134474,34.04858803,23.16215908,63.19920405,9.939193477,31.61255018,2.674842634,26.39558012,80.71479778,14.80506467,32.52687875,86.50991687,12.30648034,39.41461648,3.130219565,17.58941068,9.179004452,19.2685158,29.3,6.9,19.71503276,30.07457966,99.94232,85.09171,87.35662843,58.45136922,4.034387149,23.9,9.738584127,12.3,9.8,212050,7.421922009,23.50817169,56090,1264518,23.56328657,11.33182762,51.19413089,1.354032185
Ohio,Hamilton,39,39061,115,296808,12.44577572,26.7869579,16.60367241,34.72598346,77.43079028,5.510412792,11.08719172,6.567513679,75.42177098,70.13178452,59.82989643,8.128962157,30.16519939,26.48951646,23.1539069,57.58746968,13.15063071,35.46833037,3.306522398,30.22720008,80.1606739,15.21475028,36.93115785,85.8162034,14.04866378,43.06782331,4.066959449,21.81349829,9.615962969,18.23086152,28.9,6.6,19.40022186,29.90917037,108.22216,72.30265,88.11777077,64.75967673,4.34568561,23.2,10.67362723,12.5,10.3,147140,8.64140983,39.16102154,53344,809099,23.2399249,14.66099946,51.78661697,2.231876905
Ohio,Lucas,39,39095,99,287208,13.28976944,30.88538481,16.66431019,35.78577372,76.40744408,6.006070513,11.17753962,7.839171263,74.61829545,70.47486943,55.86624432,9.50615338,29.42294226,26.22149209,26.53817651,58.71209472,12.91799045,34.20595283,3.441206025,32.80864321,77.8845833,16.07552297,37.64280452,83.79341592,15.34417252,43.1349945,4.161209994,21.42524477,9.342804605,21.11499676,33.4,7,18.72950978,35.20913365,91.30967,67.74754,81.7382199,60.00719942,5.10050478,27.9,9.98411304,11.4,11.4,77690,5.477293256,31.96402817,45251,432488,23.11902296,15.35510812,51.46709273,4.660095289
Ohio,Mahoning,39,39099,31,66971,16.55541802,34.24230936,12.46938824,43.35669618,81.1915889,6.58663302,11.37275836,9.902650401,77.56815637,70.17336758,50.89667767,11.71003718,22.98945215,20.80641621,29.71006256,48.90728674,18.13371459,39.53517642,4.523216019,42.19803198,81.56938376,16.95932269,41.20696869,84.10115871,19.04735781,45.17966284,6.076839229,31.00463335,10.07903964,22.11438817,29.8,6.8,15.81086257,30.55264044,103.49288,70.8671,84.1015625,56.22940013,6.309169149,27.2,13.66968521,11.7,12.3,38750,10.8205455,29.34778856,42839,230008,20.29016382,19.94017599,51.17778512,15.15850651
Ohio,Montgomery,39,39113,57,141359,14.017145,32.32683027,13.85188562,41.35408004,77.47502246,5.853050743,11.6438734,8.041594097,75.68600231,68.79453731,54.9111284,10.71927009,31.52669232,24.15407296,28.24810589,50.85654893,15.50532616,38.080633,3.881636118,36.35321911,81.6549629,17.18071294,42.801383,82.09486626,17.26269286,45.01007576,5.053287728,27.66456752,9.38423962,21.18123593,34,6.6,16.39668871,31.70415044,90.93334,59.29535,84.31850498,58.94473931,4.849609594,27.2,10.84060738,11.9,12.9,95820,9.569088843,53.55086048,47239,531239,22.24893127,17.33532365,51.81453169,4.331284698
Ohio,Stark,39,39151,26,72957,13.06323999,31.32993681,15.62198829,36.85982154,79.33061255,6.45634826,11.36694765,8.293337171,75.30861192,70.6579725,55.82018038,10.59302192,31.75145634,22.52959826,28.16793728,56.96375262,14.26484093,36.3975232,3.662361391,35.93053442,76.18910728,17.04661376,40.38340392,82.3106227,17.12519292,42.18792439,4.651206875,24.78260893,8.38877838,19.9729678,30.9,7.3,18.32412042,28.1348875,78.09897,63.70245,86.90544413,60.02644337,5.406555981,19.4,12.3945464,12,11.8,55880,8.075617314,23.0321926,51036,373612,21.74180701,18.5339336,51.46488871,13.53005703
Ohio,Summit,39,39153,66,199104,12.25231839,29.34412819,15.27349476,36.74835162,77.53522129,6.05562721,11.10463376,7.622534454,74.32915612,69.77122207,56.60745841,9.588054484,25.00765831,25.52746705,26.39197153,53.94762185,12.84550888,36.26651298,3.403661905,32.70910077,76.18960192,15.66292189,36.01737383,82.75158912,15.34027795,43.13461156,4.221414437,23.26620711,9.322232097,19.52536035,31.2,7.2,17.87995242,24.89616358,97.60724,60.8921,82.96108681,60.54918318,5.033716472,19.7,11.47669235,12.3,11,85100,7.706230021,38.84963222,52226,540300,21.33203776,16.9968536,51.45345179,3.87665865
Oklahoma,Canadian,40,40017,15,44541,12.17229743,24.09055701,14.10072742,30.40798141,72.60067129,5.563602074,9.27965919,5.12547765,66.70386386,75.12133091,60.48583103,5.766493792,37.93878449,35.50380324,16.56135695,68.11773198,8.486212703,33.15220808,2.241171056,24.38400126,74.90086437,12.60610449,33.5705642,82.37599291,11.26637929,34.36604028,2.275079141,11.86659482,6.971194819,14.38735651,33.5,8.2,13.42446628,27.26832307,43.48543,40.2836,83.16981132,59.91943605,4.04853576,10.6,7.122613924,9.8,11.2,14460,5.508837598,12.51589519,68291,136532,26.31397768,12.52160666,50.32446606,22.50802745
Oklahoma,Cleveland,40,40027,48,174625,13.07756564,23.15978239,14.58732827,30.82655748,71.80769592,5.616237652,9.653483178,5.472574374,68.05023794,71.00600601,62.5866932,5.928848103,36.93710637,35.39262534,16.4463393,67.51000487,8.546671439,34.72572255,2.389991124,24.27660816,76.84171911,14.15136607,30.27012627,81.86663193,11.77850308,33.77870408,2.4580398,13.71155047,7.491065047,14.55412628,32.2,7.7,14.74706373,19.4029632,50.28092,43.78174,83.79102478,62.36658933,3.855534709,12.5,7.979362963,10,10.5,38000,5.521394809,16.88899797,61275,278655,22.07676159,12.66907107,50.06333997,16.88373639
Oklahoma,Comanche,40,40031,28,96867,18.60566653,23.32981717,13.89362941,32.75768528,69.23144724,4.984907141,10.19925155,5.855212818,67.8948517,65.74354631,54.95941755,7.137434833,40.04060722,28.10033758,22.51015103,56.78222718,10.19931349,33.31420091,2.771381379,30.47471378,76.7974243,15.41342975,30.84452393,81.61837571,13.44217019,34.85588591,3.141308185,19.04237976,7.814686602,20.64834037,35.5,6.2,13.67197072,44.06543683,73.00558,102.34493,73.73468301,52.33009709,4.704385239,23.4,9.386432193,8.7,10.6,22400,14.63423758,18.28856669,48493,122136,24.00029475,11.8605489,48.22165455,21.79003691
Oklahoma,Oklahoma,40,40109,202,553037,19.01531254,24.06755081,12.75623295,31.92948573,73.88704155,5.704898768,10.23138922,6.581136705,67.52404559,70.04031593,58.39928106,7.264853346,36.31607777,36.69022525,18.97832261,58.39244553,10.65787913,36.02937272,3.004137879,29.57281592,79.68963939,14.49241714,32.22309574,83.86465264,14.08164951,33.84923233,3.445088484,18.82857133,8.598469358,16.40198204,30.8,7.1,13.18257075,48.36396819,85.60057,99.62068,84.05177395,60.34734621,4.323033059,24.3,10.64536393,10.2,10.5,123010,7.481376797,20.46388533,51082,782970,25.79089876,12.91390475,51.07168857,6.275386741
Oklahoma,Osage,40,40113,2,6136,16.76505867,32.71036506,8.860723598,48.73252934,82.9809648,6.668676662,11.7190352,8.348435463,76.7583116,76.96313559,56.5214472,8.307953064,31.50602999,23.13614733,19.67301173,49.65759452,17.998794,41.06988266,4.1,35.61228814,80.99638201,14.3392764,44.38168188,84.96505867,16.35397653,41.64240548,5.293252934,22.0380704,8.153399936,18.83483572,31.8,6.6,12.63615868,30.27129938,20.88249,27.19324,71.484375,49.37888199,5.777840615,21.7,8.352997682,10.1,12.6,7920,13.05038735,14.61642329,46074,47806,22.42187173,19.66071205,49.74898548,59.47295248
Oklahoma,Pottawatomie,40,40125,1,64,12.8,34.4,12.4,40.3,80,8.3,9.7,9.3,69.5,80.4,59.9,9.2,40.3,34.6,19.6,60.4,13.1,43.7,3.3,28.3,65,13.1,35.3,77.4,15.3,34.5,3.9,15.4,7.384424449,18.31660375,33.7,7.1,13.03129267,45.65790983,41.73913,58.09932,80,56.47058824,4.686452557,24.8,11.96521739,9.5,12.5,11550,7.761754666,22.22469163,42453,72290,24.10706875,15.9856135,52.09295892,50.67106362
Oklahoma,Tulsa,40,40143,152,466170,16.95368557,25.37071369,13.14731493,34.7347813,75.75732801,6.277819894,10.20189759,6.528923354,69.91296844,71.31371474,59.02759229,7.200351803,42.41244138,31.6988678,19.06451166,59.74924534,10.54822468,37.06131519,3.027045713,29.40651372,75.6841251,14.05512324,29.68730806,81.79137611,14.1025939,33.60618616,3.459181844,20.24880537,8.554334257,15.70328845,30.6,7,14.13080777,40.34638003,111.06905,69.52437,83.16770186,56.71095706,4.711324526,23.5,11.76393291,9.7,10.4,99340,9.291029057,18.88292586,51476,642940,25.48947025,13.5177466,51.25066103,4.779392877
Oklahoma,Wagoner,40,40145,13,18303,13.27844616,24.6601049,15.26310987,30.889723,72.52283779,5.816937114,9.499628476,5.403196197,67.62735071,74.08844452,60.08514998,6.115429165,36.87851718,35.97988308,18.61379555,62.7623559,8.902098017,34.68172977,2.38748839,24.20211987,77.32597388,13.38571819,32.28123258,83.43454079,11.97608042,32.06887396,2.495170191,13.26500027,7.40921674,16.68750799,33.9,7.7,14.64071278,27.09608414,37.87928,18.02289,82.72921109,58.23353293,4.845196122,15.6,5.355346857,10.5,10.9,9830,7.943658963,20.00521875,61882,77679,24.90763269,15.59108639,50.44091711,37.46870083
Oregon,Clackamas,41,41005,4,699,7.439914163,26.68268956,17.0869814,29.7223176,73.60500715,7.585693848,9.047353362,6.110586552,68.12160229,78.01473534,68.9676681,5.571244635,29.20643777,29.65879828,13.49713877,73.54964235,8.97925608,36.5776824,2.649785408,14.04105866,74.78497854,10.93447783,26.1620887,79.96909871,10.22660944,29.29957082,2.726037196,9.529613734,5.921827592,12.98750992,27.2,8.4,20.77303218,13.46956662,88.66418,77.68427,88.43732112,59.92282249,4.44153381,10.7,8.990946789,9.6,9.3,46070,2.972931994,10.2112907,74460,408062,21.80036367,17.18807436,50.84693012,18.07857614
Oregon,Deschutes,41,41017,12,76639,8.822556401,23.86377301,20.9799345,24.49397435,70.18400814,6.559568888,9.69618732,5.470043972,60.5679654,74.18253892,66.08944924,5.701775858,28.63474863,31.60253265,15.18092355,68.45800572,7.538905779,33.18899255,2.550354258,14.06837119,74.68892731,11.92543483,26.02362635,84.84283328,10.52888216,29.70232519,2.621451219,11.39431882,6.446308173,13.71079669,22.6,7.7,20.5458413,18.68051759,108.97597,82.18105,87.39255014,68.73265495,4.90088167,14.2,10.04176461,8.1,8.8,23460,5.254567674,11.38599864,61248,181307,20.70686736,19.34619182,50.66930676,27.64354954
Oregon,Jackson,41,41029,20,74887,12.94708027,27.48314661,18.11167092,30.27082671,72.88518034,7.366070212,10.9640071,7.429126551,63.17285644,69.94816724,62.54246531,8.065723023,31.61556745,27.7783821,21.29485759,59.64322913,10.24926489,38.46093314,3.287822987,18.81580915,73.88889393,14.47481806,28.17513721,80.58459813,13.79388946,33.81228117,3.74231175,17.676769,6.435338994,17.68916138,26.6,7.3,20.68607079,26.78692834,91.73578,79.89766,88.37827573,62.06896552,5.788201541,19,8.750182296,7.6,9.2,31780,7.363194732,14.54531805,48538,216527,20.6297598,21.26663188,51.19038272,20.0525575
Oregon,Lane,41,41039,43,156177,10.34829072,23.67831819,18.76147128,24.33656236,68.62202629,6.434527491,10.2785487,5.688692957,62.25491782,67.57460189,62.61431645,6.221444259,29.10118391,31.27324574,16.90814461,71.02831019,7.888899774,33.4244415,2.715592565,16.34076336,77.53372456,13.36842237,25.65482818,81.84065964,11.50919726,29.90937014,2.809114018,14.06885329,6.623931624,15.20904378,27.3,7.3,19.28400933,16.89105913,86.52641,71.98547,86.16660385,63.43835084,5.149462738,19.9,10.08556194,8.5,8.4,57410,6.343664084,18.24431057,47933,369519,18.80769324,18.47509871,50.76220709,17.52299447
Oregon,Marion,41,41047,33,130371,14.28925221,25.45898704,16.28150125,29.50448106,69.31660339,6.310068957,10.51128395,6.23341464,60.28872832,68.02818188,62.11162452,6.92318307,33.96287978,30.24210522,19.1404139,64.5681064,9.1004096,34.16968728,2.936334768,19.64406425,76.63304262,14.64487885,34.4805133,80.78149665,13.38421275,32.7637289,3.140337959,16.94507521,5.910157883,15.7874285,32.9,8.1,17.47266397,31.7772527,70.45661,79.68696,85.58606125,64.62167689,5.110336085,19.6,10.25098276,8.8,9.3,39540,5.317559875,9.565755,55954,336316,24.98602505,15.12268224,50.20189346,13.09369401
Oregon,Multnomah,41,41051,170,687030,10.67184956,20.18177823,19.71736329,24.99641122,69.69551155,5.844616975,9.679966231,5.095611545,60.40357161,70.88014002,66.49897341,5.393690669,35.01808989,28.34078439,17.34049386,69.49648327,8.020332154,33.68397726,2.555369343,15.03411772,74.77941356,12.50376228,23.2681158,82.14522044,10.64428104,31.15086663,2.611998312,13.28265782,6.367949554,15.06974227,22.2,7.7,22.05507768,21.34771984,140.45406,94.77772,88.6103944,59.79918185,4.285147823,18.7,11.41347397,9.6,8.1,118910,2.675707899,15.71761032,62292,799766,19.33040414,12.58368073,50.44050385,1.342247197
Oregon,Polk,41,41053,4,24239,9.988592764,25.61536367,18.32095383,27.6107719,72.77854697,7.378802756,9.82711333,6.25730847,62.90260324,74.49087834,69.11658484,6.249148067,28.91210859,29.40558604,16.23890425,69.40019803,8.977886877,35.37353026,2.720483518,17.33861545,75.64427163,12.15751062,31.89523908,82.49389414,11.60132844,32.25305499,2.935665663,13.32624696,5.621890547,14.60023164,34,7.4,19.59066377,17.03455964,60.46025,39.10881,84.90566038,60.64690027,5.133788038,14,8.817120329,8,10.1,10330,10.09486609,8.781834149,55218,81823,23.02408858,17.65151608,51.33764345,19.92626288
Oregon,Washington,41,41067,50,182804,11.76476007,20.3203152,19.66901381,23.55814534,66.93067274,5.428621912,9.639222884,4.491703683,61.37076869,70.96126452,65.0027762,4.826388372,32.96155664,31.87739765,15.43187512,67.87927288,7.100330409,32.45930067,2.322521936,14.96024376,75.6216713,12.01768014,28.94057023,81.93895538,10.21699088,31.75313669,2.285297915,11.70488392,6.070448677,12.51774341,25.9,8.5,20.85053826,16.45318207,91.58562,91.80152,88.36433,59.39849624,4.165592404,11.6,7.260684698,9.3,8.5,64030,1.911468441,8.836680129,75577,582779,23.60225746,12.60941112,50.64149532,5.590039833
Pennsylvania,Allegheny,42,42003,127,305596,9.325573633,27.95779919,22.49086114,31.47930209,75.84999476,5.910936661,10.74609354,6.008487022,72.23793145,71.63695434,61.16823061,6.615506093,45.39388474,36.8289814,20.2938422,58.57996538,9.99822838,34.66884874,2.862158209,22.88132764,77.66740533,13.52035203,30.50251999,81.35854494,12.22810246,39.61033129,3.391869331,17.44659976,7.803047962,16.9855359,28.3,7.7,24.30367435,16.49509776,109.39007,94.58406,81.10300081,53.93855394,5.234214475,15.2,12.19057279,14.7,10.1,172020,5.693898065,37.10254106,56099,1225365,18.93411351,17.99553602,51.67056347,2.486291718
Pennsylvania,Berks,42,42011,27,88082,25.32884017,28.187028,15.48948253,33.84712768,74.06332281,4.853383211,11.7915942,7.729310188,66.77205445,62.17032992,50.42616199,9.050826503,26.63108581,23.31082855,24.45609092,45.59368202,14.82761858,37.23800436,3.887088168,38.96506437,75.89775323,18.46598738,41.47692718,79.48311006,18.84759542,45.45687882,4.401087623,33.10331736,8.05730693,15.40738235,31.9,8.8,19.46503428,26.64677862,66.22182,53.51822,88.30197234,64.16534181,5.014663852,19.9,11.99216897,11.3,11.5,38930,3.460005771,17.60770043,59205,414812,22.64785011,16.47734395,50.8126573,23.73603084
Pennsylvania,Erie,42,42049,30,101786,12.21371112,29.27374099,17.37949522,31.62639558,75.9083931,6.220844713,11.30229992,7.463419331,70.06886605,69.21980823,61.90422946,8.502108345,38.58727035,30.10441416,23.98109563,58.40332167,11.43564832,35.09762148,3.263308314,28.7367359,78.30282259,16.11093176,38.43099247,79.63256047,15.14113532,42.33086083,4.012678561,22.31536852,8.224814614,17.70471334,32.6,7.4,19.28789732,26.44456596,79.48354,66.6167,84.52194357,66.86286051,6.556437324,24,12.87561366,10,11.6,39450,8.667992143,24.25858207,48820,276207,21.70183956,16.61362674,50.57945671,20.01953195
Pennsylvania,Lackawanna,42,42069,27,76089,11.4265426,29.95898882,18.90100014,33.4144607,77.30499941,7.04420087,10.68284246,7.945467807,72.89450775,71.86577035,58.9017151,8.382930516,36.55371473,28.85641157,21.42204787,58.86461381,11.31469069,37.2595684,3.300316734,28.55326,77.15043305,14.92153268,31.53918175,80.48671819,14.48598483,36.38330508,3.893310465,20.08899184,8.378185591,16.33350279,29.9,8.1,21.40787232,21.22554448,74.55749,75.7142,84.13035778,62.19570406,5.716559019,18.8,11.41956521,8.8,10.5,27150,3.882734842,27.83207041,47398,211321,20.19534263,19.50066487,51.61720794,16.30548833
Pennsylvania,Lehigh,42,42077,31,137375,17.70264313,29.11751192,17.11664277,34.23777325,75.1465798,5.979448226,10.61596724,7.335523203,68.905295,69.09773394,55.75585587,7.806990355,33.13103039,27.77868681,21.28466096,55.43444368,12.74012957,36.15547225,3.407660783,31.05290264,77.47319236,15.29686042,36.2163101,80.63741656,15.5393121,38.66694668,3.804209645,24.87943148,8.022253512,15.01862544,31.1,8.6,19.90981301,26.04597618,96.20583,84.53877,88.31992197,65.89574156,5.416812852,20.4,10.5077838,11.4,11.1,33750,4.484336318,21.44861347,60243,363147,22.72165266,16.3696795,51.19084007,7.925676043
Pennsylvania,Northampton,42,42095,13,55639,13.01772138,26.31401535,18.74057046,29.56095904,73.6380848,6.221046388,10.19256277,6.347366056,70.84365104,69.90143245,59.17985406,6.403858804,36.68723557,29.31507576,18.55059041,60.07501752,9.936567875,33.0025989,2.86719028,28.46982512,78.83717357,13.59416237,32.01487626,80.47346645,12.49016158,37.99294739,2.997059616,17.24799152,8.46150042,14.9863091,29.1,8.6,20.33126924,15.73536611,85.43514,53.92102,86.14578133,65.38033395,5.222075568,14.1,10.73756786,11.8,11.8,28800,4.394418427,22.68298809,65730,302294,20.21575023,18.16410514,50.76051791,12.76840143
Pennsylvania,Philadelphia,42,42101,376,1525950,14.13767424,25.95068816,20.70010846,33.37112186,75.09354887,5.427162948,11.75313687,6.424299879,73.85004535,71.03119585,60.86921282,7.108087945,37.42799279,26.84223487,22.92899066,53.79856371,12.45137318,34.64753884,3.327247682,27.76804686,80.54085029,15.53704145,29.79310102,81.12138884,14.94793597,42.59759048,4.038103214,20.44058704,10.77186157,19.72653338,29.4,6.9,22.0839822,40.40630651,68.58308,73.28404,83.32053579,62.23951795,6.804688151,37.2,7.496290134,11.2,10.9,325940,0.466631838,38.97256395,41514,1567872,22.08133062,12.86418789,52.65028013,0
Rhode Island,Kent,44,44003,21,82669,7.085850803,31.41217385,17.97952195,34.94583459,81.0173112,7.609932381,11.33963759,6.484004887,81.99601181,82.98147673,70.75685202,7.481302544,37.87159758,34.22350458,18.84251775,72.72791615,9.415789474,36.28556291,2.689903108,22.34171334,82.82351667,12.76076643,28.71545924, ,12.64637047,35.75717379,2.896679529,11.74899176,6.871265617,17.27072552,29.2,8.3,19.9444938,14.91041223,80.0966,72.89781,87.37623762,68.70642913,4.830480398,12.8,9.647999709,7.6,9.4,18120,5.307248361,29.11779158,63762,164614,18.92305636,18.35202352,51.8437071,7.986374415
